episode,step,temperature_C,pressure_Torr,precursor_flow_sccm,carrier_flow_sccm,rf_power_W,deposition_time_s,current_thickness_nm,film_uniformity_pct,defect_rate_pct,action,reward,next_thickness_nm,done
43,18,752.547,0.9437,47.714,113.206,65.642,11.383,48.479,97.223,1.636,increase_rf_power,6.126,50.737,False
43,19,751.886,0.9794,47.392,112.147,64.671,11.211,50.737,96.876,1.502,decrease_carrier_flow,7.361,52.907,False
43,20,751.827,0.9433,47.423,110.413,61.72,11.179,52.907,96.324,1.638,decrease_rf_power,6.132,55.122,False
43,21,751.567,0.9349,48.214,109.568,63.806,11.549,55.122,95.602,1.525,increase_rf_power,6.603,57.31,False
43,22,748.633,0.9232,49.515,108.0,67.119,11.419,57.31,95.732,1.466,increase_rf_power,8.864,60.005,False
43,23,746.813,0.906,50.853,108.712,69.691,11.025,60.005,95.595,1.327,increase_rf_power,11.485,62.66,False
43,24,747.291,0.9117,50.907,109.788,71.875,11.466,62.66,97.399,1.574,increase_rf_power,14.99,65.248,False
43,25,746.558,0.87,49.523,109.095,76.911,11.471,65.248,95.955,1.272,increase_rf_power,16.693,67.759,False
43,26,748.307,0.8677,51.623,110.038,78.985,11.398,67.759,95.827,1.297,increase_precursor_flow,18.648,70.184,False
43,27,750.128,0.858,52.576,110.242,78.253,11.047,70.184,96.197,1.532,increase_temperature,20.199,72.513,False
43,28,748.697,0.8734,54.216,110.65,80.217,11.219,72.513,96.63,1.489,increase_rf_power,25.004,75.291,False
43,29,748.625,0.8541,53.008,112.551,77.696,11.443,75.291,96.935,1.402,decrease_rf_power,30.126,77.837,False
43,30,747.043,0.8635,52.716,110.704,82.542,11.205,77.837,96.318,1.47,increase_rf_power,32.823,80.384,False
43,31,742.71,0.8928,51.804,111.101,80.852,11.803,80.384,96.061,1.262,decrease_temperature,40.542,83.634,False
43,32,742.889,0.8972,52.243,111.099,77.409,11.701,83.634,95.99,1.374,decrease_rf_power,47.562,86.913,False
43,33,742.952,0.8918,53.437,108.492,75.721,12.07,86.913,97.96,1.355,decrease_carrier_flow,62.15,90.466,False
43,34,743.868,0.9122,54.712,108.961,78.036,12.208,90.466,95.753,1.332,increase_rf_power,70.748,94.019,False
43,35,742.823,0.8825,53.061,108.326,77.377,12.24,94.019,96.534,1.313,decrease_precursor_flow,87.412,97.428,False
43,36,740.992,0.9044,52.959,107.675,76.91,12.02,97.428,96.037,1.274,decrease_temperature,145.111,100.917,True
43,37,742.304,0.9146,54.506,109.493,81.801,12.188,100.917,96.187,1.363,increase_rf_power,76.826,104.662,False
43,38,740.992,0.8778,56.032,107.619,82.899,11.924,104.662,97.324,1.336,decrease_carrier_flow,64.711,108.449,False
43,39,743.484,0.878,58.266,108.738,80.647,11.945,108.449,96.121,1.251,increase_temperature,51.921,111.952,False
44,0,710.615,1.4437,42.767,136.012,117.516,5.775,3.258,97.197,0.66,observe,8.787,5.858,False
44,1,711.493,1.4686,42.331,134.826,118.842,5.33,5.858,95.887,0.816,increase_rf_power,5.046,7.977,False
44,2,711.931,1.4944,41.409,133.363,120.152,5.091,7.977,94.979,0.841,decrease_carrier_flow,3.139,9.911,False
44,3,715.014,1.4687,42.43,133.274,115.738,4.822,9.911,96.199,0.851,decrease_rf_power,5.609,11.797,False
44,4,718.711,1.4329,41.946,131.93,112.568,4.851,11.797,95.235,0.855,increase_temperature,3.731,13.751,False
44,5,716.301,1.4332,43.215,132.624,113.012,4.692,13.751,96.949,0.836,decrease_temperature,7.433,15.756,False
44,6,716.102,1.4386,41.899,131.523,114.781,4.945,15.756,97.515,0.868,increase_rf_power,8.387,17.792,False
44,7,715.636,1.4082,43.337,132.678,119.277,5.595,17.792,95.54,0.599,increase_rf_power,6.632,20.122,False
44,8,717.473,1.4246,43.435,130.839,119.054,5.65,20.122,96.631,0.916,decrease_carrier_flow,6.439,22.568,False
44,9,717.224,1.4541,44.067,129.059,122.527,6.018,22.568,96.571,1.02,increase_rf_power,5.634,25.082,False
44,10,713.958,1.4851,43.591,130.702,122.828,5.645,25.082,97.038,0.83,decrease_temperature,8.357,27.322,False
44,11,712.715,1.4694,44.233,133.328,117.476,6.485,27.322,96.872,0.734,decrease_rf_power,8.961,30.122,False
44,12,712.708,1.4742,43.184,132.119,120.438,6.019,30.122,96.111,0.729,increase_rf_power,7.855,32.646,False
44,13,716.652,1.4504,42.054,131.839,118.516,6.021,32.646,96.53,0.858,increase_temperature,8.002,35.072,False
44,14,715.247,1.4665,41.942,131.095,122.216,5.985,35.072,97.139,0.982,increase_rf_power,8.634,37.519,False
44,15,716.63,1.4665,41.878,130.729,116.799,6.201,37.519,96.981,0.852,decrease_rf_power,9.781,39.976,False
44,16,717.959,1.432,40.709,127.015,116.463,5.969,39.976,96.697,0.852,decrease_carrier_flow,9.723,42.241,False
44,17,715.093,1.4956,40.672,125.39,114.788,5.917,42.241,97.402,0.834,decrease_temperature,11.809,44.443,False
44,18,718.804,1.4848,41.098,126.923,117.776,6.31,44.443,96.368,0.725,increase_temperature,11.178,46.732,False
44,19,718.412,1.5121,41.995,126.793,122.024,6.195,46.732,95.944,0.857,increase_rf_power,9.945,48.893,False
44,20,719.656,1.5193,42.605,126.172,121.879,5.542,48.893,96.353,0.875,increase_temperature,11.401,50.879,False
44,21,719.447,1.5129,44.369,124.58,122.708,5.215,50.879,96.558,0.926,increase_precursor_flow,12.18,52.782,False
44,22,719.435,1.5212,43.876,125.906,121.944,5.185,52.782,96.491,0.997,increase_carrier_flow,12.3,54.694,False
44,23,720.069,1.5329,43.55,124.303,118.375,4.684,54.694,94.868,1.031,decrease_rf_power,9.688,56.461,False
44,24,718.427,1.5626,41.348,123.95,122.01,4.898,56.461,94.88,0.865,increase_rf_power,11.823,58.034,False
44,25,721.205,1.5539,41.276,124.376,118.753,5.02,58.034,96.494,0.946,decrease_rf_power,15.273,59.618,False
44,26,718.059,1.5432,41.917,124.967,118.83,5.29,59.618,96.388,0.887,decrease_temperature,16.615,61.428,False
44,27,719.972,1.5505,41.36,122.733,121.592,5.066,61.428,97.915,1.055,increase_rf_power,19.489,63.082,False
44,28,723.195,1.537,42.431,122.773,122.507,5.673,63.082,96.273,0.967,increase_temperature,18.193,64.91,False
44,29,724.972,1.523,43.453,120.298,123.879,5.48,64.91,96.292,1.023,decrease_carrier_flow,19.356,66.764,False
44,30,724.199,1.5017,44.291,118.725,123.211,5.583,66.764,96.404,1.011,decrease_carrier_flow,21.592,68.84,False
44,31,724.746,1.4499,43.092,118.162,121.429,5.103,68.84,96.661,1.036,decrease_rf_power,23.969,70.759,False
44,32,723.358,1.4519,43.607,117.765,122.54,4.864,70.759,97.29,1.102,decrease_temperature,26.851,72.592,False
44,33,726.013,1.459,43.639,117.092,118.022,4.461,72.592,96.5,1.129,decrease_rf_power,27.137,74.192,False
44,34,728.643,1.4419,44.457,116.376,119.728,4.702,74.192,96.219,1.144,increase_temperature,28.858,75.941,False
44,35,724.897,1.4743,44.432,116.371,114.635,4.586,75.941,96.398,1.021,decrease_rf_power,32.937,77.718,False
44,36,724.966,1.5008,44.623,114.973,114.776,5.066,77.718,96.611,1.153,decrease_carrier_flow,35.369,79.563,False
44,37,727.285,1.5213,44.941,116.068,116.683,4.411,79.563,96.471,0.992,increase_temperature,39.263,81.06,False
44,38,726.894,1.4824,43.136,117.938,117.838,3.687,81.06,97.126,1.021,increase_carrier_flow,42.917,82.292,False
44,39,729.384,1.5086,41.779,117.723,116.718,3.271,82.292,95.868,1.053,increase_temperature,42.234,83.239,False
45,0,738.157,1.1199,38.25,139.08,99.981,8.424,7.149,95.505,1.018,observe,2.262,9.558,False
45,1,736.308,1.1422,39.462,141.539,96.008,8.014,9.558,97.361,1.113,decrease_rf_power,5.369,11.945,False
45,2,736.469,1.1479,39.406,139.858,97.291,7.958,11.945,96.926,1.037,decrease_carrier_flow,5.221,14.328,False
45,3,736.924,1.1448,40.297,140.188,95.082,8.054,14.328,96.843,1.17,decrease_rf_power,4.107,16.901,False
45,4,735.692,1.1615,38.572,140.008,94.395,8.489,16.901,96.871,0.945,decrease_precursor_flow,6.053,19.536,False
45,5,734.988,1.1403,41.048,139.008,94.578,8.527,19.536,96.169,1.081,increase_precursor_flow,3.743,22.242,False
45,6,735.16,1.0828,40.481,140.539,96.049,8.892,22.242,97.352,1.06,increase_carrier_flow,6.44,25.011,False
45,7,738.344,1.0829,38.433,141.813,94.94,8.779,25.011,97.431,1.113,increase_temperature,6.41,27.371,False
45,8,741.494,1.0721,37.506,143.792,94.757,8.76,27.371,95.852,1.261,increase_temperature,2.287,29.485,False
45,9,738.896,1.0586,37.085,143.892,98.456,8.67,29.485,98.185,1.125,increase_rf_power,8.323,31.735,False
45,10,738.514,1.0497,36.808,144.008,100.758,8.791,31.735,96.995,1.169,increase_rf_power,5.895,34.153,False
45,11,739.267,1.0774,35.697,147.756,99.476,8.686,34.153,95.361,1.247,increase_carrier_flow,2.343,36.287,False
45,12,743.807,1.0632,36.044,148.086,101.977,9.352,36.287,95.92,1.305,increase_temperature,3.281,38.519,False
45,13,745.064,1.0627,34.949,146.888,104.847,9.727,38.519,96.165,1.418,increase_rf_power,3.212,40.561,False
45,14,741.655,1.0516,36.966,147.337,102.024,9.762,40.561,94.361,1.231,decrease_temperature,1.632,43.039,False
45,15,740.91,1.0105,37.048,147.132,101.964,9.658,43.039,95.093,1.159,decrease_temperature,4.252,45.298,False
45,16,742.629,1.0163,36.979,145.572,101.029,9.879,45.298,95.812,1.028,increase_temperature,7.37,47.632,False
45,17,741.279,1.0043,36.072,144.953,103.07,9.868,47.632,95.021,1.219,increase_rf_power,5.028,50.005,False
45,18,737.401,0.9936,35.026,146.875,104.095,10.172,50.005,95.3,1.113,decrease_temperature,7.302,52.48,False
45,19,737.932,1.0389,35.439,146.312,103.623,10.163,52.48,96.961,1.206,decrease_carrier_flow,11.086,55.272,False
45,20,738.151,1.0463,35.933,145.693,101.513,10.472,55.272,96.849,1.295,decrease_rf_power,11.462,58.001,False
45,21,739.192,1.0553,39.133,146.003,98.786,10.388,58.001,95.391,1.079,increase_precursor_flow,12.079,61.045,False
45,22,741.405,1.0485,39.023,147.613,96.994,9.948,61.045,96.592,1.217,increase_temperature,15.12,63.504,False
45,23,740.02,1.0195,38.752,149.288,94.905,9.749,63.504,95.818,1.227,decrease_rf_power,15.435,65.947,False
45,24,744.251,1.025,38.699,150.582,96.645,9.575,65.947,96.032,1.28,increase_temperature,17.63,68.362,False
45,25,745.353,1.0336,40.224,149.698,98.604,9.625,68.362,96.014,1.217,increase_rf_power,20.507,70.718,False
45,26,746.817,1.0426,39.404,151.716,100.435,9.603,70.718,96.372,1.323,increase_carrier_flow,22.815,72.827,False
45,27,743.629,1.052,40.056,148.187,100.925,9.811,72.827,96.802,1.18,decrease_carrier_flow,28.105,75.343,False
45,28,741.549,1.007,41.149,149.242,103.847,9.593,75.343,95.106,1.123,increase_rf_power,29.153,77.944,False
45,29,741.801,1.0236,42.828,148.882,101.682,9.318,77.944,97.848,1.215,decrease_rf_power,38.35,80.462,False
45,30,744.026,1.0176,42.826,149.931,100.418,9.231,80.462,95.959,1.191,increase_temperature,39.453,82.792,False
45,31,742.383,1.0247,43.111,149.662,98.349,9.262,82.792,96.317,1.249,decrease_rf_power,45.416,85.289,False
45,32,739.877,1.0791,43.038,150.28,96.467,9.605,85.289,96.043,1.07,decrease_temperature,54.006,88.201,False
45,33,739.34,1.0895,43.211,150.22,94.689,9.374,88.201,96.623,1.168,decrease_rf_power,63.396,91.073,False
45,34,740.934,1.0895,43.594,149.967,90.333,9.309,91.073,95.464,1.129,decrease_rf_power,71.47,93.827,False
45,35,741.204,1.0612,42.884,152.289,86.326,9.254,93.827,95.461,1.212,decrease_rf_power,81.554,96.366,False
45,36,739.229,1.0755,44.235,153.551,88.888,8.841,96.366,96.444,1.221,increase_rf_power,147.063,99.128,True
45,37,742.736,1.1022,45.131,157.502,89.128,8.754,99.128,95.432,1.199,increase_carrier_flow,140.739,101.741,True
45,38,739.282,1.089,45.016,158.926,91.906,8.465,101.741,96.242,1.134,decrease_temperature,79.237,104.682,False
45,39,736.047,1.0735,46.066,159.181,92.176,8.533,104.682,96.129,1.159,decrease_temperature,67.376,107.569,False
46,0,694.091,1.4147,57.632,105.905,86.057,6.391,0.011,97.167,0.582,observe,9.202,3.842,False
46,1,692.119,1.4464,59.802,108.819,87.682,6.312,3.842,97.221,0.648,increase_carrier_flow,8.905,7.76,False
46,2,694.757,1.3955,59.506,110.021,85.569,6.24,7.76,98.071,0.529,increase_temperature,11.726,11.952,False
46,3,692.021,1.3718,57.969,107.821,83.138,6.61,11.952,96.98,0.599,decrease_temperature,9.124,16.159,False
46,4,693.288,1.4187,57.081,110.409,84.049,6.615,16.159,97.276,0.798,increase_carrier_flow,8.371,20.261,False
46,5,694.328,1.4323,56.66,111.667,81.657,6.647,20.261,95.179,0.667,decrease_rf_power,5.543,24.636,False
46,6,694.871,1.4266,56.455,111.804,81.027,6.714,24.636,98.35,0.619,decrease_rf_power,12.63,28.593,False
46,7,696.011,1.4098,57.388,112.905,82.075,6.406,28.593,98.122,0.556,increase_temperature,13.186,32.483,False
46,8,697.293,1.3862,58.397,111.875,79.667,6.192,32.483,97.191,0.624,decrease_rf_power,11.388,36.412,False
46,9,695.102,1.3855,57.253,112.84,81.734,6.185,36.412,98.183,0.614,decrease_temperature,14.166,40.373,False
46,10,693.214,1.4,56.12,112.524,80.237,5.974,40.373,97.555,0.752,decrease_temperature,12.643,43.968,False
46,11,695.066,1.4084,55.863,108.988,81.156,5.291,43.968,96.883,0.644,decrease_carrier_flow,13.073,46.954,False
46,12,694.164,1.4468,56.325,108.614,84.622,5.76,46.954,96.46,0.584,increase_rf_power,13.743,50.401,False
46,13,691.27,1.4457,55.275,108.12,85.273,5.165,50.401,96.659,0.658,decrease_temperature,14.716,53.218,False
46,14,690.283,1.439,54.569,105.946,83.936,5.101,53.218,97.04,0.713,decrease_carrier_flow,16.313,56.057,False
46,15,691.646,1.4231,52.993,107.853,84.9,4.815,56.057,97.859,0.762,increase_carrier_flow,19.027,58.787,False
46,16,692.147,1.4496,51.783,107.799,84.062,4.917,58.787,97.281,0.54,decrease_precursor_flow,21.319,61.557,False
46,17,689.62,1.4908,52.297,108.472,83.203,4.998,61.557,97.27,0.592,decrease_temperature,22.573,63.981,False
46,18,688.902,1.4747,49.04,107.951,80.956,4.935,63.981,98.228,0.72,decrease_precursor_flow,25.358,66.331,False
46,19,689.57,1.4871,49.911,108.633,81.66,5.148,66.331,98.506,0.799,increase_precursor_flow,27.317,68.592,False
46,20,690.004,1.4518,51.122,107.592,82.995,4.763,68.592,96.061,0.66,increase_rf_power,26.367,71.248,False
46,21,685.76,1.4507,50.696,109.298,81.931,5.105,71.248,96.842,0.713,decrease_temperature,30.39,73.686,False
46,22,686.751,1.4599,51.419,109.698,83.585,4.835,73.686,98.189,0.58,increase_rf_power,37.593,76.152,False
46,23,687.729,1.4769,52.88,110.787,83.835,4.964,76.152,96.73,0.611,increase_precursor_flow,38.322,78.623,False
46,24,690.703,1.4881,51.964,111.194,86.734,5.262,78.623,94.927,0.665,increase_temperature,38.952,81.21,False
46,25,688.93,1.5037,52.914,112.865,91.096,5.633,81.21,98.092,0.764,increase_rf_power,50.846,84.22,False
46,26,688.848,1.4714,55.396,112.959,94.167,5.468,84.22,95.441,0.611,increase_rf_power,54.676,87.343,False
46,27,688.651,1.483,56.468,111.318,95.817,5.836,87.343,97.664,0.614,increase_rf_power,69.674,90.844,False
46,28,686.107,1.5287,57.206,111.285,91.768,5.557,90.844,97.205,0.595,decrease_rf_power,79.503,93.756,False
46,29,687.373,1.4895,58.56,111.598,90.609,5.854,93.756,97.865,0.748,increase_precursor_flow,93.901,97.082,False
46,30,687.65,1.4824,58.823,114.145,89.352,6.048,97.082,95.417,0.765,increase_carrier_flow,151.498,100.421,True
46,31,688.391,1.4796,57.327,114.601,90.018,5.781,100.421,96.76,0.763,decrease_precursor_flow,88.832,103.51,False
46,32,689.224,1.4576,57.464,115.932,87.086,5.8,103.51,95.978,0.807,decrease_rf_power,72.315,107.027,False
46,33,692.463,1.4521,57.121,117.481,86.621,5.094,107.027,97.218,0.713,increase_temperature,65.266,110.024,False
46,34,690.702,1.4453,58.097,117.391,82.799,5.466,110.024,97.511,0.614,decrease_rf_power,57.185,113.251,False
46,35,690.46,1.4581,58.01,115.617,76.832,5.923,113.251,97.432,0.855,decrease_rf_power,46.705,116.688,False
46,36,691.653,1.45,58.5,117.766,77.04,6.493,116.688,95.464,0.84,increase_carrier_flow,35.572,120.321,False
46,37,690.016,1.5011,59.837,120.147,79.251,6.217,120.321,97.52,0.684,increase_carrier_flow,35.564,123.615,False
46,38,693.186,1.5179,59.761,120.81,80.414,6.156,123.615,97.485,0.754,increase_temperature,30.039,127.232,False
46,39,691.986,1.5505,57.739,121.476,82.263,5.908,127.232,96.544,0.691,decrease_precursor_flow,25.186,130.365,False
47,0,669.393,1.5954,41.116,80.62,126.657,9.291,3.189,95.322,1.215,observe,0.052,5.506,False
47,1,669.889,1.5911,42.228,80.76,127.597,8.87,5.506,95.274,1.14,increase_precursor_flow,0.697,7.866,False
47,2,673.181,1.6085,43.205,81.442,127.364,8.787,7.866,96.545,1.15,increase_temperature,3.255,10.315,False
47,3,677.327,1.6036,41.811,78.86,123.145,8.662,10.315,96.296,1.06,decrease_rf_power,3.596,12.782,False
47,4,679.013,1.6047,41.825,77.994,126.701,8.203,12.782,95.606,1.123,increase_rf_power,1.892,15.192,False
47,5,678.972,1.6049,41.558,80.084,126.707,8.794,15.192,95.775,1.053,increase_carrier_flow,2.842,17.754,False
47,6,680.1,1.5902,41.704,80.096,127.52,8.899,17.754,95.843,1.17,increase_temperature,2.192,20.475,False
47,7,680.945,1.6554,41.753,81.534,125.705,9.319,20.475,96.1,1.013,decrease_rf_power,4.08,22.924,False
47,8,681.849,1.6495,40.964,81.127,129.559,9.459,22.924,96.435,0.985,increase_rf_power,5.149,25.34,False
47,9,683.336,1.6633,41.581,83.907,127.488,9.643,25.34,95.342,0.95,increase_carrier_flow,3.473,28.056,False
47,10,682.762,1.6714,40.17,84.734,123.967,10.031,28.056,97.169,1.065,decrease_rf_power,6.439,30.68,False
47,11,682.152,1.6515,40.409,84.688,126.932,9.752,30.68,96.672,1.021,increase_rf_power,6.193,33.455,False
47,12,685.748,1.6319,40.615,82.774,131.548,9.258,33.455,95.259,1.107,increase_rf_power,3.125,35.963,False
47,13,687.657,1.6349,41.633,82.6,132.604,9.753,35.963,95.192,1.002,increase_temperature,4.249,38.81,False
47,14,689.138,1.6377,42.637,82.299,132.923,9.866,38.81,96.894,0.958,increase_temperature,8.593,41.83,False
47,15,688.53,1.6509,43.646,83.46,134.72,9.416,41.83,96.646,0.981,increase_rf_power,8.587,44.397,False
47,16,688.487,1.6683,45.573,85.58,137.126,9.15,44.397,94.107,0.999,increase_rf_power,4.131,47.052,False
47,17,690.704,1.698,46.248,85.349,135.715,8.903,47.052,95.138,1.038,increase_temperature,6.72,49.602,False
47,18,688.1,1.6931,44.312,85.794,135.709,8.796,49.602,95.74,0.923,decrease_temperature,9.704,51.936,False
47,19,687.826,1.742,44.484,86.593,134.548,8.56,51.936,97.478,0.951,decrease_rf_power,13.838,54.027,False
47,20,688.549,1.7213,41.729,85.408,140.5,8.739,54.027,95.249,0.847,increase_rf_power,11.2,56.234,False
47,21,686.331,1.7312,41.967,85.393,139.174,9.021,56.234,95.711,1.081,decrease_temperature,11.27,58.279,False
47,22,685.594,1.7092,41.539,88.203,141.955,9.327,58.279,94.472,1.187,increase_carrier_flow,9.152,60.435,False
47,23,687.404,1.7126,41.169,86.007,144.124,9.683,60.435,94.856,1.189,decrease_carrier_flow,11.316,62.666,False
47,24,686.12,1.7571,41.06,85.428,144.237,9.567,62.666,95.924,1.215,decrease_temperature,14.787,64.733,False
47,25,686.489,1.7457,41.051,84.789,147.903,9.867,64.733,94.57,1.271,increase_rf_power,13.327,66.825,False
47,26,686.762,1.7425,42.6,84.024,147.106,9.798,66.825,95.507,1.056,increase_precursor_flow,18.882,68.915,False
47,27,685.621,1.7248,42.013,82.766,147.724,9.752,68.915,96.882,1.131,decrease_carrier_flow,23.374,71.141,False
47,28,686.831,1.7428,41.95,83.176,147.776,9.812,71.141,94.886,1.13,increase_temperature,21.888,73.253,False
47,29,682.887,1.7802,44.111,83.432,149.439,10.137,73.253,95.828,1.164,decrease_temperature,26.02,75.189,False
47,30,687.469,1.7755,45.02,83.164,154.931,9.983,75.189,95.567,1.18,increase_rf_power,28.708,77.411,False
47,31,687.927,1.7588,42.433,84.776,153.709,10.334,77.411,95.963,1.22,decrease_precursor_flow,32.87,79.631,False
47,32,682.997,1.7742,42.09,86.523,155.187,10.515,79.631,94.389,1.23,decrease_temperature,33.4,81.63,False
47,33,679.397,1.7594,40.626,84.367,155.478,10.675,81.63,94.556,1.269,decrease_temperature,37.553,83.595,False
47,34,678.763,1.7389,40.563,82.084,157.231,10.505,83.595,95.456,1.391,decrease_carrier_flow,43.227,85.635,False
47,35,680.361,1.6872,40.07,83.739,158.504,11.059,85.635,95.107,1.317,increase_carrier_flow,49.937,88.2,False
47,36,678.444,1.6753,39.662,82.849,156.209,11.18,88.2,95.568,1.329,decrease_rf_power,58.748,90.78,False
47,37,680.472,1.684,39.621,82.695,155.709,11.375,90.78,94.428,1.255,increase_temperature,65.99,93.289,False
47,38,681.084,1.6947,39.308,80.997,158.836,11.687,93.289,95.75,1.321,increase_rf_power,77.507,95.604,False
47,39,681.464,1.7232,40.96,82.501,159.439,11.274,95.604,95.467,1.432,increase_precursor_flow,86.187,97.781,False
48,0,676.579,1.368,44.525,130.975,105.17,11.339,4.07,96.636,0.8,observe,5.815,9.09,False
48,1,676.02,1.341,45.157,131.397,106.258,11.319,9.09,97.655,0.914,increase_rf_power,7.145,14.042,False
